optimization_group,optimization_group_title,work_mode,optimization_score,company,brand,standard_product_name,track,form,verification_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,issues,improvement_reason,recommended_next_action,product_id,seed_record_id
H_closed_monitor,H. 已闭合，仅保留观察,观察,15,Skin Tech,Sagoni Melt,Sagoni Melt Care,Skincare,Cosmeceutical,official_product_and_spec_cross_checked,8,0,9,0,1,1,0,https://creativeskin.com.ph/product/sagoni-melt/,https://creativeskin.com.ph/product/sagoni-melt/,https://www.skintechpharmagroup.com/products/cosmetics/sagoni-melt-care/,priority_company,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_e794f8104c49,REC_0627
H_closed_monitor,H. 已闭合，仅保留观察,观察,15,Skin Tech,XL Hair,XL Hair,Injectables,Mesotherapy,official_product_and_spec_cross_checked,1,0,12,0,2,0,0,https://www.skintechpharmagroup.com/products/injectables/xl-hair/,https://www.skintechpharmagroup.com/products/injectables/xl-hair/,https://www.skintechpharmagroup.com/products/injectables/xl-hair/,priority_company,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_fe4450415c14,REC_0625
H_closed_monitor,H. 已闭合，仅保留观察,观察,15,Venus Concept,Venus Viva MD,Venus Viva MD,EBD,Radiofrequency,official_document_cross_checked,33,0,30,0,2,2,0,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K232192.pdf,https://www.venusconcept.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K201164.pdf,priority_company,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_fbd19e53a0b7,REC_0921
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Advance Esthetic,Adonyss,Adonyss,EBD,Laser,official_product_and_spec_cross_checked,30,0,22,0,2,1,18,https://adonyss.com/product/adonyss-oxi-pulse,https://adonyss.com.ua/product/carbonfrax-co2,https://fda.report/Company/Advance-Esthetic-L-L-C,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_6e14e145ef2e,REC_0011
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Advance Esthetic,Adonyss,Adonyss,EBD,Laser,official_product_and_spec_cross_checked,23,0,25,0,2,0,18,https://adonyss.com.ua/,https://adonyss.com.ua/,https://fda.report/Company/Advance-Esthetic-L-L-C,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_4e942fe70698,REC_0012
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Advance Esthetic,Adonyss,Adonyss,EBD,Laser,official_product_and_spec_cross_checked,17,0,13,0,2,1,18,https://adonyss.com/product/adonyss-oxi-pulse,https://adonyss.com/product/adonyss-oxi-pulse,https://fda.report/Company/Advance-Esthetic-L-L-C,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_8a21343f9fb4,REC_0013
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Advance Esthetic,Adonyss,Adonyss,EBD,Professional Treatment,official_product_and_spec_cross_checked,24,0,23,0,2,0,18,https://adonyss.com/product/adonyss-oxi-pulse,https://adonyss.com/product/lg502-oxygen-concentrator,https://fda.report/Company/Advance-Esthetic-L-L-C,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_c51a363262f4,REC_0014
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Advance Esthetic,Zemits,综合面部护理工作站,EBD,HIFU,official_product_and_spec_cross_checked,54,0,67,0,2,1,18,https://a-estetic.mx/products/zemits-verstand-pro-microcurrent-therapy-and-electroporation,https://advance-esthetic.us/diode-laser-hair-removal,https://zemits.eu/products/zemits-verstand-pro,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_dd424a139094,REC_0779
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Advance Esthetic,Zemits,氢氧/小气泡清洁,EBD,Skin Management,official_product_and_spec_cross_checked,53,0,70,0,2,1,18,https://advance-esthetic.us/Face-Contouring,https://advance-esthetic.us/diode-laser-hair-removal,https://zemits.eu/products/zemits-eau-sante,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d8b69c2fb403,REC_0780
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Advance Esthetic,Zemits,身体塑形,EBD,Radiofrequency,official_product_and_spec_cross_checked,58,0,84,0,2,1,18,https://a-esthetic.co.uk/products/zemits-bionexis-pro,https://advance-esthetic.us/diode-laser-hair-removal,https://advance-esthetic.us/body-sculpting-devices,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_0c8783cfa832,REC_0781
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Advance Esthetic,Zemits,冷冻溶脂/紧致,EBD,Cryotherapy,official_product_and_spec_cross_checked,54,0,77,0,2,1,18,https://advance-esthetic.us/Face-Contouring,https://advance-esthetic.us/diode-laser-hair-removal,https://advance-esthetic.us/zemits-coolrestore-elegance-innovative-cryo-with-the-newest-skin-firming-cooling-technology,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_0503a52bd021,REC_0782
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Allergan,CoolSculpting,Cryolipolysis (冷冻溶脂),EBD,Cryotherapy,official_evidence_promoted,33,0,40,0,4,3,9,https://aaaem-dev.allerganaesthetics.co.in/our-brands/coolsculpting,https://aaaem-dev.allerganaesthetics.co.in/,https://www.accessdata.fda.gov/cdrh_docs/pdf17/k171069.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_207d987ac434,REC_0127
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Allergan,HArmonyCa,Hybrid Injectable (CaHA + HA),Injectables,Biostimulator,official_evidence_promoted,18,0,90,0,1,1,18,https://admedicas.com/harmonyca-en-2/,https://www.allerganaesthetics.gr/,https://cloud.allerganaestheticsnordics.com/HarmonyCa,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_c3035f6a026c,REC_0314
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Allergan,Juvéderm,HA Dermal Filler (玻尿酸),Injectables,Dermal Filler,official_evidence_promoted,21,0,74,0,10,11,15,https://www.accessdata.fda.gov/cdrh_docs/pdf11/P110033S065B.pdf,https://www.allerganaesthetics.ca/,https://www.accessdata.fda.gov/cdrh_docs/pdf11/P110033S065B.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_3d363f80e6cb,REC_0369
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Allergan,Natrelle,Breast Implants (隆胸假体),Implants,Breast Implant,official_product_and_spec_cross_checked,29,0,23,0,1,1,9,https://www.accessdata.fda.gov/scrIpts/cdrh/cfdocs/cfRL/rl.cfm?CountryName=&DeviceName=&OwnerOperatorName=&OwnerOperatorNumber=2011068&PAGENUM=50&ProductCode=&ProprietaryName=&RegistrationNumber=9617229&SortColumn=EstablishmentName20%25ASC&StateName=&establishmentName=&establishmentType=&regNum=&showList=1&start_search=1,https://www.allerganaesthetics.com/,https://www.nmpa.gov.cn/datasearch/home-index.html,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_cb379d08fa8a,REC_0476
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Allergan,SkinMedica,Medical Grade Skincare,Injectables,Skin Booster,official_product_and_spec_cross_checked,20,0,27,0,1,1,18,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?ID=P050047S017,https://www.allerganaesthetics.com/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?ID=P050047S017,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_89ac4ff1cb18,REC_0659
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Allergan,Skinvive / Volite,Microdroplet HA (微滴玻尿酸),Injectables,Dermal Filler,official_evidence_promoted,21,0,53,0,4,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf11/P110033S059C.pdf,https://www.allerganaesthetics.com/brands/skinvive,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?id=P110033S059,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_41fd1fb4908f,REC_0665
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Alma Lasers,Alma Hybrid,CO2 + Non-Ablative Dual Laser,EBD,Laser,official_evidence_promoted,26,0,76,0,2,1,9,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,https://lp.almalasers.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_fe1881c6377d,REC_0847
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Alma Lasers,Alma IQ,AI Skin Analysis System,Diagnostics,Imaging,official_product_and_spec_cross_checked,32,0,35,0,1,1,9,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,https://www.almalasers.com/products/,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_60d49cc724e6,REC_0850
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Alma Lasers,BeautiFill (LipoLife),激光辅助吸脂,EBD,Laser,official_product_and_spec_cross_checked,27,0,34,0,2,1,18,https://almainc.com/product/beautifill/,https://almainc.com/product/beautifill/,https://almalasers.com/wp-content/uploads/2023/03/BeautiFill_B2B-brochure_WEB_sep2023.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_74ad25c5e2cf,REC_0065
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Alma Lasers,Harmony XL Pro (辉煌360),多功能光子平台,EBD,IPL,official_product_and_spec_cross_checked,17,0,33,0,2,1,18,https://alma-lasers.com/,https://almalasers.co.uk/product/harmony-xl-pro/,https://msa.sm.ee/ctrl/en/MeditsiiniSeade/andmed/12414,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_01ad1dcd1451,REC_0313
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,BTL,Emface,Facial Muscle Lifting,EBD,Radiofrequency,official_product_and_spec_cross_checked,14,0,41,0,2,1,18,https://bodybybtl.com/solutions/emface/,https://btlaesthetics.com.au/emface,https://btlaesthetics.sg/emface/,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_aa6a7f782121,REC_0226
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,BTL,Emsculpt NEO,Body Contouring (Muscle),EBD,Radiofrequency,official_product_and_spec_cross_checked,14,0,22,0,2,1,9,https://351face.com/wp-content/uploads/2020/11/Emsculpt_neo_CLIN_Mechanism-of-action-paper-full_ENUS100.pdf,https://btl.industries/,https://btlaesthetics.com/en/btl-emsculpt-neo,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_80c86c09615a,REC_0228
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,BTL,Emsella,Pelvic Health,EBD,EMS,official_evidence_promoted,16,0,13,0,2,1,18,https://bodybybtl.com/solutions/btl-emsella,https://www.btlmed.com.au/,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K241516.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_549dfa272486,REC_0229
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,BTL,Unison,BTL Unison,EBD,Radiofrequency,official_product_and_spec_cross_checked,13,0,16,0,2,2,9,https://aestheticmed.co.uk/btl-aesthetics-launches-btl-unison,https://aestheticmed.co.uk/btl-aesthetics-launches-btl-unison,https://aestheticmed.co.uk/btl-aesthetics-launches-btl-unison,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_7615190e9cd0,REC_0724
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Candela,GentleMax Pro / Pro Plus,Hair Removal Platform,EBD,Laser,official_evidence_promoted,25,0,61,0,2,0,18,https://www.accessdata.fda.gov/cdrh_docs/pdf13/k133283.pdf,https://candelamedical.com/products/gentle-pro-series/,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K201111.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_32274b6a2644,REC_0298
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Candela,Nordlys,IPL / Multi-platform,EBD,IPL,official_product_and_spec_cross_checked,39,0,108,0,2,0,18,https://www.candelakk.jp/news/ipl-nordlys-first-in-japan,https://www.candelakk.jp/,https://candelamedical.com/patient/brands/nordlys/,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_95127b4e1783,REC_0497
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Candela,PicoWay,Picosecond Laser,EBD,Laser,official_evidence_promoted,37,0,93,0,5,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K160607.pdf,https://candelamedical.com/press-releases/picoway-laser-picosecond-platform-gains-the-challenging-condition-of-melasma/,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K220853.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d56692199d2a,REC_0547
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Candela,Vbeam Prima / Perfecta,Pulsed Dye Laser (PDL),EBD,Laser,official_evidence_promoted,24,0,64,0,1,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230990.pdf,https://candelamedical.com/products/vbeam-pulsed-dye-laser/,https://www.accessdata.fda.gov/cdrh_docs/pdf2/k021180.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_726619d6762a,REC_0737
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Caregen,DR. CYJ,DR. CYJ Hair Filler,Injectables,Dermal Filler,official_product_and_spec_cross_checked,26,0,68,0,2,1,18,https://aestheticpharma.com/gb/308-caregen-ltd,https://www.ibeautymachine.com/professional/dr-cyj-hair-filler-for-hair-loss-and-scalp-revitalization.html,https://www.tradekorea.com/product/detail/P799702/DR-CYJ-Hair-Filler.html,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_64ad26738e7a,REC_0931
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Caregen,Dermaheal,Dermaheal,Injectables,Mesotherapy,official_product_and_spec_cross_checked,27,0,56,0,2,0,18,https://www.aesthetic.am/shop/10258-dermaheal-hl-2906,http://dermaheal.co.kr/,http://dermaheal.co.kr/about/about.php,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_3db628294f2c,REC_0933
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Caregen,Dermaheal / Aquashine,Skin Booster / Meso,Injectables,Dermal Filler,official_product_and_spec_cross_checked,16,0,65,0,2,0,18,https://aestheticpharma.com/gb/caregen-ltd/1236-aquashine-br-2ml.html,http://www.dermaheal.co.kr/about/about.php,http://dermaheal.co.kr/about/about.php,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_f72f3e4d0e72,REC_0166
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Caregen,Dr. CYJ Hair Filler,Hair Filler,Injectables,Dermal Filler,official_product_and_spec_cross_checked,28,0,75,0,2,1,18,https://aestheticpharma.com/gb/308-caregen-ltd,https://mpmdistributors.com/product/dr-cyj-hair-filler,https://medifella.com/FACIAL-FILLERS/view/304174,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_2c785d3f4372,REC_0201
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Caregen,Prostrolane Series,Peptide Dermal Filler,Injectables,Dermal Filler,official_product_and_spec_cross_checked,20,0,8,0,2,0,18,https://aestheticsrxpharma.co.uk/shop/prostrolane-inner-b-se-dermal-filler/,http://caregen.co.kr/eng/brandportfolio/,https://cosmodirectsupply.com/prostrolane/,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d5cee00a7fe9,REC_0569
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Caregen,Revofil,Revofil,Injectables,Dermal Filler,official_evidence_promoted,23,0,98,0,2,1,18,https://www.capactuel.com/injectables/revofil,https://skin-heal.com/product/revofil-plus-1-x-1ml/,https://health.ec.europa.eu/document/download/48a9da20-249d-494d-a34c-58d7670c9a86_en?filename=md_eudamed_udi-devices-module_en.pdf,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_a3b3934f8c77,REC_0934
H_closed_monitor,H. 已闭合，仅保留观察,观察,14,Classys,CLATUU,CLATUU Alpha,EBD,Cryotherapy,official_product_and_spec_cross_checked,25,0,33,0,2,1,15,https://classys.cn/,https://classys.cn/,https://nextfatfreeze.nl/en/fat-freezing/how-does-clatuu-work/,priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_6b6a0e3e9272,REC_0913
