seed_record_id,product_id,company,brand,standard_product_name,score,source_url,title,official_candidate,confidence,query_type,indication
REC_0052,prod_a9d3f122f3d9,El.En.,Asclepion,MeDioStar Monolith,76,https://asclepionuk.com/medical-aesthetic-devices/quadrostar-pro-yellow-aesthetic-laser-system/,QuadroStar PRO Yellow | 577nm Vascular Laser | Asclepion UK,likely,product_official_domain_candidate,product_ifu_labeling,"Indications, pigmentation removal, and acne treatment.; The PROYELLOW laser uses high-energy light pulses to penetrate the skin and target specific areas."
REC_0053,prod_aee7452328e9,El.En.,Asclepion,QuadroStar PRO,101,https://asclepion.com/en/quadrostarpro_en/,QuadroStarPRO_EN - ASCLEPION,likely,product_official_domain_candidate,product_official_page,"Indicated for treatment of superficial vessels and pigmented lesions.; With a maximum in haemoglobin absorption, the system is perfect for any laser specialist."
REC_0052,prod_a9d3f122f3d9,El.En.,Asclepion,MeDioStar Monolith,101,https://asclepion.com/en/quadrostarpro_en/,QuadroStarPRO_EN - ASCLEPION,likely,product_official_domain_candidate,product_official_page,"Indicated for treatment of superficial vessels and pigmented lesions.; With a maximum in haemoglobin absorption, the system is perfect for any laser specialist."
REC_0053,prod_aee7452328e9,El.En.,Asclepion,QuadroStar PRO,101,https://asclepion.com/us/quadrostarpro_us/,QuadroStarPRO_US - ASCLEPION,likely,product_official_domain_candidate,product_official_page,"Indicated for treatment of superficial vessels and pigmented lesions.; With a maximum in haemoglobin absorption, the system is perfect for any laser specialist."
REC_0052,prod_a9d3f122f3d9,El.En.,Asclepion,MeDioStar Monolith,101,https://asclepion.com/us/quadrostarpro_us/,QuadroStarPRO_US - ASCLEPION,likely,product_official_domain_candidate,product_official_page,"Indicated for treatment of superficial vessels and pigmented lesions.; With a maximum in haemoglobin absorption, the system is perfect for any laser specialist."
REC_0954,prod_c050d7c666c9,EndyMed Medical,PRO,EndyMed PRO,85,https://www.accessdata.fda.gov/cdrh_docs/pdf15/DEN150005.pdf,N/A,possible,product_official_search_candidate,product_certificate_registration,Indication: The EndyMed Newa™ is an over-the-counter home use device intended for non-invasive treatment of mild to moderate facial wrinkles for adult women with Fitzpatrick Skin Types I-IV.
REC_0954,prod_c050d7c666c9,EndyMed Medical,PRO,EndyMed PRO,85,https://www.accessdata.fda.gov/cdrh_docs/pdf15/DEN150005.pdf,N/A,possible,product_official_search_candidate,product_ifu_labeling,Indication: The EndyMed Newa™ is an over-the-counter home use device intended for non-invasive treatment of mild to moderate facial wrinkles for adult women with Fitzpatrick Skin Types I-IV.
REC_0954,prod_c050d7c666c9,EndyMed Medical,PRO,EndyMed PRO,95,https://endymed.com/tc-applicators/,Focused RF - ENDYMED,likely,official_domain_candidate,product_official_page,"Indicated for treatment of wrinkles and lax skin for the face, jawline and neck, including the hard to treat thin skin tissue around the eyes and mouth; # 3DEEP."
REC_0954,prod_c050d7c666c9,EndyMed Medical,PRO,EndyMed PRO,85,https://www.accessdata.fda.gov/cdrh_docs/pdf15/DEN150005.pdf,N/A,possible,product_official_search_candidate,product_certificate_registration,Indication: The EndyMed Newa™ is an over-the-counter home use device intended for non-invasive treatment of mild to moderate facial wrinkles for adult women with Fitzpatrick Skin Types I-IV.
REC_0954,prod_c050d7c666c9,EndyMed Medical,PRO,EndyMed PRO,87,https://www.clarionmedical.com/hubfs/product-images/aesthetics/endymed-pro/NEW-PRO-Brochure-Low-Resolution.pdf?hsLang=en,N/A,possible,product_official_search_candidate,product_ifu_labeling,"Indicated for treatment of skin laxity, body shaping and circumference reduction in larger body areas.; The PRO is available with a complete selection of superior 3DEEP treatment handpieces."
REC_0954,prod_c050d7c666c9,EndyMed Medical,PRO,EndyMed PRO,85,https://www.accessdata.fda.gov/cdrh_docs/pdf15/DEN150005.pdf,N/A,possible,product_official_search_candidate,product_certificate_registration,Indication: The EndyMed Newa™ is an over-the-counter home use device intended for non-invasive treatment of mild to moderate facial wrinkles for adult women with Fitzpatrick Skin Types I-IV.
REC_0954,prod_c050d7c666c9,EndyMed Medical,PRO,EndyMed PRO,85,https://www.accessdata.fda.gov/cdrh_docs/pdf15/DEN150005.pdf,N/A,possible,product_official_search_candidate,product_ifu_labeling,Indication: The EndyMed Newa™ is an over-the-counter home use device intended for non-invasive treatment of mild to moderate facial wrinkles for adult women with Fitzpatrick Skin Types I-IV.
REC_0485,prod_0b017e1f0144,Energist,NeoGen,NeoGen SPA,101,https://www.neogenplasma.co.uk/neogen-products/psr/,PSR – NeoGen Plasma,likely,product_official_domain_candidate,product_certificate_registration,Indications are applicable when using the 5mm nozzle ref 510(k) K132754.; The 25mm nozzle is cleared for general dermatological procedures that involve the coagulation of tissue ref 510(k) K221873.
REC_0485,prod_0b017e1f0144,Energist,NeoGen,NeoGen SPA,101,https://www.neogenplasma.co.uk/neogen-products/psr/,PSR – NeoGen Plasma,likely,product_official_domain_candidate,product_official_page,Indications are applicable when using the 5mm nozzle ref 510(k) K132754.; The 25mm nozzle is cleared for general dermatological procedures that involve the coagulation of tissue ref 510(k) K221873.
REC_0485,prod_0b017e1f0144,Energist,NeoGen,NeoGen SPA,101,https://www.neogenplasma.co.uk/practitioner/neogen-products/psr/,PSR – NeoGen Plasma,likely,product_official_domain_candidate,product_official_page,Indications are applicable when using the 5mm nozzle ref 510(k) K132754.; The 25mm nozzle is cleared for general dermatological procedures that involve the coagulation of tissue ref 510(k) K221873.
REC_0496,prod_ef8f33b6e109,Euroresearch,Nithya Peel,Chemical Peel,87,https://theharleystreetjournal.co.uk/product-in-focus-nithya-injectable-collagen/,Product in Focus: Nithya Injectable Collagen - The Harley Street Journal,possible,brand_official_search_candidate,product_certificate_registration,"Intended for aesthetic use.; Equine collagen, produced by Euroresearch, has been used in pad form for more than 20 years for its healing property on skin ulcers, open wounds, scars and pressure sores."
REC_0495,prod_546a83c3eef6,Euroresearch,Nithya,Collagen,87,https://theharleystreetjournal.co.uk/product-in-focus-nithya-injectable-collagen/,Product in Focus: Nithya Injectable Collagen - The Harley Street Journal,possible,brand_official_search_candidate,product_certificate_registration,"Intended for aesthetic use.; Equine collagen, produced by Euroresearch, has been used in pad form for more than 20 years for its healing property on skin ulcers, open wounds, scars and pressure sores."
REC_0496,prod_ef8f33b6e109,Euroresearch,Nithya Peel,Chemical Peel,101,https://www.nithya.it/en/questions/,Questions – Nithya,likely,product_official_domain_candidate,product_ifu_labeling,"Indicated for correction of blemishes related to ageing; Helps to maintain elasticity of the skin by reducing dryness and lipid peroxidation; At the discretion of a doctor, nithya may be used on the face, décolleté, neck, hands, arms and body."
REC_0495,prod_546a83c3eef6,Euroresearch,Nithya,Collagen,101,https://www.nithya.it/en/questions/,Questions – Nithya,likely,product_official_domain_candidate,product_ifu_labeling,"Indicated for correction of blemishes related to ageing; Helps to maintain elasticity of the skin by reducing dryness and lipid peroxidation; At the discretion of a doctor, nithya may be used on the face, décolleté, neck, hands, arms and body."
REC_0496,prod_ef8f33b6e109,Euroresearch,Nithya Peel,Chemical Peel,101,https://www.nithya.it/en/questions/,Questions – Nithya,likely,product_official_domain_candidate,product_official_page,Indicated for correction of blemishes related to ageing; Helps to maintain elasticity of the skin by reducing dryness and lipid peroxidation.
REC_0495,prod_546a83c3eef6,Euroresearch,Nithya,Collagen,101,https://www.nithya.it/en/questions/,Questions – Nithya,likely,product_official_domain_candidate,product_official_page,Indicated for correction of blemishes related to ageing; Helps to maintain elasticity of the skin by reducing dryness and lipid peroxidation.
REC_0496,prod_ef8f33b6e109,Euroresearch,Nithya Peel,Chemical Peel,87,https://theharleystreetjournal.co.uk/product-in-focus-nithya-injectable-collagen/,Product in Focus: Nithya Injectable Collagen - The Harley Street Journal,possible,product_official_search_candidate,product_certificate_registration,"Intended for aesthetic use.; Equine collagen, produced by Euroresearch, has been used in pad form for more than 20 years for its healing property on skin ulcers, open wounds, scars and pressure sores."
REC_0495,prod_546a83c3eef6,Euroresearch,Nithya,Collagen,87,https://theharleystreetjournal.co.uk/product-in-focus-nithya-injectable-collagen/,Product in Focus: Nithya Injectable Collagen - The Harley Street Journal,possible,product_official_search_candidate,product_certificate_registration,"Intended for aesthetic use.; Equine collagen, produced by Euroresearch, has been used in pad form for more than 20 years for its healing property on skin ulcers, open wounds, scars and pressure sores."
REC_0496,prod_ef8f33b6e109,Euroresearch,Nithya Peel,Chemical Peel,101,https://www.nithya.it/en/questions/,Questions – Nithya,likely,product_official_domain_candidate,product_ifu_labeling,Indicated for correction of blemishes related to ageing; Helps to maintain elasticity of the skin by reducing dryness and lipid peroxidation; 6 months.
REC_0495,prod_546a83c3eef6,Euroresearch,Nithya,Collagen,101,https://www.nithya.it/en/questions/,Questions – Nithya,likely,product_official_domain_candidate,product_ifu_labeling,Indicated for correction of blemishes related to ageing; Helps to maintain elasticity of the skin by reducing dryness and lipid peroxidation; 6 months.
REC_0496,prod_ef8f33b6e109,Euroresearch,Nithya Peel,Chemical Peel,101,https://www.nithya.it/en/questions/,Questions – Nithya,likely,product_official_domain_candidate,product_official_page,"Indicated for correction of blemishes related to ageing; Helps to maintain elasticity of the skin by reducing dryness and lipid peroxidation; At the discretion of a doctor, nithya may be used on the face, décolleté, neck, hands, arms and body."
REC_0495,prod_546a83c3eef6,Euroresearch,Nithya,Collagen,101,https://www.nithya.it/en/questions/,Questions – Nithya,likely,product_official_domain_candidate,product_official_page,"Indicated for correction of blemishes related to ageing; Helps to maintain elasticity of the skin by reducing dryness and lipid peroxidation; At the discretion of a doctor, nithya may be used on the face, décolleté, neck, hands, arms and body."
REC_0255,prod_e6660a11bb09,Evolus,Evolysse,Evolysse Lift / Smooth,95,https://evolysse.evolus.com/evolysse-difference,Evolysse Difference,likely,official_domain_candidate,product_ifu_labeling,Are intended for dynamic wrinkles and folds such as NLFs.; The safety and effectiveness for other treatment areas have not been established.
REC_0255,prod_e6660a11bb09,Evolus,Evolysse,Evolysse Lift / Smooth,95,https://evolysse.evolus.com/updates/products/sign-up,Introducing Evolysse,likely,official_domain_candidate,product_ifu_labeling,Are intended for dynamic wrinkles and folds such as NLFs.; The safety and effectiveness for other treatment areas have not been established.
REC_0050,prod_af01da567664,ExoCoBio,ASCE+,Regenerative Aesthetics,62,https://e-exosomes.com/brands/asce/view,"ASCE+ – About the Brand, Science & Indications | e-EXOSOMES",possible,product_official_search_candidate,product_certificate_registration,"Indications; e-EXOSOMES; ASCEplus™ by ExoCoBio is a high-end exosome-based cosmeceutical line leveraging patented ExoSCRT™ freeze-dry technology to deliver ultra-pure, bio-active exosomes for advanced skin and hair rejuvenation."
REC_0050,prod_af01da567664,ExoCoBio,ASCE+,Regenerative Aesthetics,62,https://aesthetics-shop.com/product/asce/,ASCE - Aesthetics-Shop,possible,product_official_search_candidate,product_ifu_labeling,Indications for the use of ASCE plus:**; * Enlarged pores and redness * Loss of skin radiance and vitality * Rough and dry skin * Flabby skin that has lost its elasticity * Acne skin with acne scars * Skin with a poor ability to regenerate * Sensitive and thin skin prone to irritation * Skin.
REC_0499,prod_97704cd84eb2,Fijie,Novacutan,YBio / SBio,62,https://trelis.eu/en/brands/subdistribution/novacutan-fbio-medium,Novacutan FBio DVS Medium filler for medium and deep wrinkles | Trelis,possible,product_official_search_candidate,product_ifu_labeling,"Indications for use: correction of medium wrinkles and folds, facial contouring, midface volume restoration, nasolabial fold correction, contour improvement, increased skin elasticity and density."
REC_0269,prod_b95e361c3b1b,Fijie,FBio,FBio (Light/Medium/Volume),62,https://trelis.eu/en/brands/subdistribution/novacutan-fbio-medium,Novacutan FBio DVS Medium filler for medium and deep wrinkles | Trelis,possible,product_official_search_candidate,product_ifu_labeling,"Indications for use: correction of medium wrinkles and folds, facial contouring, midface volume restoration, nasolabial fold correction, contour improvement, increased skin elasticity and density."
REC_1001,prod_c0931f4c54a9,Fotona d.o.o.,StarFormer,StarFormer TightWave,87,https://fda.innolitics.com/submissions/PM/subpart-f%E2%80%94physical-medicine-therapeutic-devices/IPF/K221274,"StarFormer, TightWave (K221274) — FDA 510(k) | Innolitics",possible,product_official_search_candidate,product_ifu_labeling,Indicated for treatment of medical diseases and conditions.; Fotona StarFormer is indicated for use in stimulating neuromuscular tissue for bulk muscle excitation in the legs or arms for rehabilitative purposes.
REC_1001,prod_c0931f4c54a9,Fotona d.o.o.,StarFormer,StarFormer TightWave,87,https://fda.innolitics.com/submissions/PM/subpart-f%E2%80%94physical-medicine-therapeutic-devices/IPF/K221274,"StarFormer, TightWave (K221274) — FDA 510(k) | Innolitics",possible,product_official_search_candidate,product_official_page,Indicated for treatment of medical diseases and conditions.; Fotona StarFormer is indicated for use in stimulating neuromuscular tissue for bulk muscle excitation in the legs or arms for rehabilitative purposes.
