spec_id,company_id,company,brand,product_family_id,product_family,target_product_id,spec_name,spec_value,spec_unit,spec_category,confidence,source_query_type,source_alignment,operational_status,responsible_module,next_action,source_page_url,source_title
spec_dfea00d7ccfd,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,composition,IPL,,material_or_ingredient,official_site_spec_candidate,product_official_page,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://lumenis.com/aesthetics/products/splendorx/,SPLENDOR X: Professional Laser Hair Removal Machine - Lumenis
spec_749a014e801e,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,composition,Diode,,material_or_ingredient,official_search_excerpt_spec_candidate,official_ifu_catalog,blocked_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://pdf.medicalexpo.com/pdf/lumenis/stellar-m22/78177-266563.html,Stellar M22
spec_4610b97e6668,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,composition,Ultrasound,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://rockbottomlasers.com/products/lumenis-splendor-x-user-operator-user-manual-and-guidelines-pdf-adobe-acrobat-digital-download-for-clinics-spas-aesthetic-professionals/,"Lumenis Splendor X User Operator Manual & Guidelines - PDF Adobe Acrobat Digital Download for Clinics, Spas & Aesthetic Professionals - Rock Bottom Lasers"
spec_de3d30bb7801,co_e04cfe8df206,Korust,Utims,pf_11daef7925fd,Utims A3,,composition,Ultrasound,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.ec21.com/product-details/Utims-A3--11562030.html,Utims A3(id:11562030). Buy Korea UTIMS A3 - EC21
spec_a357d34543c4,co_e04cfe8df206,Korust,Utims,pf_11daef7925fd,Utims A3,,composition,RF,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.ec21.com/product-details/Utims-A3--11562030.html,Utims A3(id:11562030). Buy Korea UTIMS A3 - EC21
spec_d97566c9ad23,co_3f9564b20a54,VIVACY,Desirial,pf_ffabbb49734c,Desirial / Plus,,composition,HA,,material_or_ingredient,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://vivacy.com/en,Vivacy | Premium Injectable Hyaluronic Acid | Stylage® & Desirial®
spec_5c662096ebb7,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,composition,HA,,material_or_ingredient,official_search_excerpt_spec_candidate,official_ifu_catalog,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://fliphtml5.com/zasjy/yqtp/Koru_Pharma_Full_catalogue_RUS/,Koru Pharma Full catalogue RUS - Flipbook by Anastassiya Tin | FlipHTML5
spec_9d16c7c03fcf,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,packaging_or_sku,vial of 2,,packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://pieleterna.es/en/products/jalupro-super-hydro,Jalupro Super Hydro | Professional Derma | Certified products
spec_0a1e77e86c8a,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,packaging_or_sku,syringe containing Amino Acids (Gly Jalupro Super Hydro - Medway Jalupro Super Hydro - Medway [,,packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://medway-jo.net/jalupro/jalupro-super-hydro/,Jalupro Super Hydro - Medway
spec_3d650fd86ade,co_0bb8193c1281,DEKA,SmartPico,pf_6d047760312b,Picosecond Laser,,packaging_or_sku,packaging | 08/08/2022 | Lable |,,packaging,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://msa.sm.ee/ctrl/en/MeditsiiniSeade/andmed/17951,Medical device - MSA
spec_88afe53531e8,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,packaging_or_sku,box / 1 syringe x 1 ml + 2 needles [,ml,packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://knbeautys.com/index.php/product/koru-pharma-crystal-ultra/,Koru Pharma - Crystal Ultra - KNBeauty
spec_e21f86bf9319,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,packaging_or_sku,Model View All Stay up-to-date with the latest news of HTDK and the cutting-edge trends in the healthcare industry,,packaging,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.htdkgroup.com/en/news/htdk-and-cgbio-sign-agreement-to-commercialize-and-license-facetem-hydroxyapatite-fillers-in-the-chinese-market,HTDK | News - HTDK and CGBio Sign Agreement to License “FACETEM” Hydroxyapatite Fillers in the Chinese Market
spec_77a12fa54a23,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,packaging_or_sku,model'),,packaging,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.aesthisave.com/en/product-page/facetem-s-2x08-ml,FACETEM™ S 2x0.8 ml | AesthiSave Spain
spec_8ca471e1addf,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,packaging_or_sku,syringe containing Amino Acids (Gly ial ligaments,,packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://medway-jo.net/jalupro/jalupro-super-hydro/,Jalupro Super Hydro - Medway
spec_102188ec449d,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,packaging_or_sku,syringe containing Amin,,packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://medway-jo.net/jalupro/jalupro-super-hydro/,Jalupro Super Hydro - Medway
spec_2e36986e61e5,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,packaging_or_sku,Package 1 box / 1 syringe x 1 ml + 2 needles Reviews There are no reviews yet,ml,packaging,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://knbeautys.com/index.php/product/koru-pharma-crystal-ultra/,Koru Pharma - Crystal Ultra - KNBeauty
spec_d02b57792236,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,packaging_or_sku,syringe [,,packaging,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://cai.gr/en/product/facetem-s-1-5ml/,"Facetem S 1,5ml - CAΙ Aesthetics"
spec_1d605bc11d9a,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,packaging_or_sku,"Needle Size 30 G 13 mm x 2 30 G 13 mm x 2 27 G 13 mm x 2 27 G 13 mm x 2 25 G, 27 G 13 mm x 1 25 G 13 mm x 2 PH ≈ 7",G,packaging,official_site_spec_candidate,product_certificate_registration,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://korupharma.com/avalon-fillers,"AVALON™ Dermal Fillers | HA Fillers for Wrinkles, Lips & ..."
spec_2e741eabf3e6,co_0bb8193c1281,DEKA,SmartPico,pf_6d047760312b,Picosecond Laser,,packaging_or_sku,packaging | 08/08/2022 | Lable | [,,packaging,official_search_excerpt_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://msa.sm.ee/ctrl/en/MeditsiiniSeade/andmed/17951,Medical device - MSA
spec_992b2ec64c4c,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,volume_or_fill,1 Syringe,,volume_packaging,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,"https://www.tradekorea.com/product/detail/P759991/CRYSTAL-Lite,-CRYSTAL-Deep-and-CRYSTAL-Ultra.html","CRYSTAL Lite, CRYSTAL Deep and CRYSTAL Ultra | tradekorea"
spec_5f758777643d,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,volume_or_fill,2.5 ml,ml,volume_packaging,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://karubis.eu/en/product/jalupro-super-hydro/,Jalupro Super Hydro - Karubis
spec_3b7b7cfb4caa,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,volume_or_fill,48cc,,volume_packaging,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://korupharma.com/pcl/,Meso-Threads for Face and Body Lifting | KORU Pharma
spec_e1a291452556,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,volume_or_fill,1.0 ml,ml,volume_packaging,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,"https://www.tradekorea.com/product/detail/P759991/CRYSTAL-Lite,-CRYSTAL-Deep-and-CRYSTAL-Ultra.html","CRYSTAL Lite, CRYSTAL Deep and CRYSTAL Ultra | tradekorea"
spec_a0872759be98,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,volume_or_fill,2.5 ml,ml,volume_packaging,official_search_excerpt_spec_candidate,official_product_portfolio,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.aesthetic.am/shop/manufacturer/professional-derma-sa-1355,Professional Derma SA | Aesthetic
spec_69cfd4e4bce9,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,volume_or_fill,2vials,,volume_packaging,official_site_spec_candidate,official_product_portfolio,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://majormedicalsolutions.com/manufacturers/professional-derma/,Buy products of Professional Derma manufacturer
spec_e8d545ae4a50,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,volume_or_fill,0.1 ml,ml,volume_packaging,official_search_excerpt_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://karubis.eu/en/product/jalupro-super-hydro/,Jalupro Super Hydro - Karubis
spec_0be24b628844,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,volume_or_fill,0.2 ml,ml,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://jalupro.fr/en/products/superhydro,Jalupro SUPER HYDRO
spec_6420e56f48dd,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,volume_or_fill,2.5 ml,ml,volume_packaging,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.alliedmedica.com/product/jalupro-super-hydro/,JALUPRO® SUPER HYDRO - Allied Medica
spec_9051c559177c,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,volume_or_fill,0.1 mL,mL,volume_packaging,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.canons.es/en/jalupro-super-hydro-professional-guide/,Jalupro Super Hydro: a guide for aesthetic medicine professionals
spec_f5e720bcde47,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,volume_or_fill,1 syringe,,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://knbeautys.com/index.php/product/koru-pharma-crystal-deep/,Koru Pharma - Crystal Deep - KNBeauty
spec_396c03ff0051,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,volume_or_fill,2.5 ml,ml,volume_packaging,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.france-health.com/en/dermal-filler-injection-areas/9515-jalupro-super-hydro-professional-derma-.html,JALUPRO SUPER HYDRO PROFESSIONAL DERMA
spec_a6e80bfa0972,co_bac5ab36d84d,Hironic,PicoHi,pf_29843344e8cb,PicoHi 300,,energy_wavelength,532nm,,device_energy,official_search_excerpt_spec_candidate,product_ifu_labeling,blocked_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEX/K201773,PICOHI (K201773) — FDA 510(k) | Innolitics
spec_db1c7e0935a5,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,energy_wavelength,1064nm,,device_energy,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://lumenis.co.uk/solutions/aesthetic/products/splendorx/,SPLENDOR X - Lumenis UK
spec_fd2f71ad7ec3,co_bac5ab36d84d,Hironic,PicoHi,pf_29843344e8cb,PicoHi 300,,energy_wavelength,5Hz,,device_energy,official_site_spec_candidate,official_ifu_catalog,domain_token_match,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.e-hironic.com/en/products/newdoublo2,"HIRONIC USER PORTAL | Data, Marketing, Events"
spec_d3baf8bebb82,co_314282d4909e,Kaneka Corporation,Kaneka,pf_fe0f1ca1b78d,LACTIF,,energy_wavelength,0.200 mm,mm,device_energy,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.accessdata.fda.gov/cdrh_docs/pdf10/K102999.pdf,N/A
spec_832a73673c3d,co_0bb8193c1281,DEKA,SmartPico,pf_6d047760312b,Picosecond Laser,,energy_wavelength,1064 nm,nm,device_energy,official_search_excerpt_spec_candidate,product_ifu_labeling,blocked_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.medicalexpo.com/prod/deka/product-71176-1009768.html,Pigmented lesion treatment laser   SmartPICO skin rejuvenation tattoo removal Nd:YAG
spec_702e59dfe356,co_e04cfe8df206,Korust,Utims,pf_11daef7925fd,Utims A3,,energy_wavelength,10MHZ,,device_energy,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.worthit.com.tw/therapy/info/106,UTIMS A3 彩蝶音波：您需要知道的事 | 醫美圈圈
spec_98c31e2ddf33,co_e04cfe8df206,Korust,Utims,pf_11daef7925fd,Utims A3,,energy_wavelength,10MHz,,device_energy,official_search_excerpt_spec_candidate,product_official_page,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.korust.com/eng/product/product,KORUST - PR
spec_992595adb12d,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,energy_wavelength,15J/cm2,,device_energy,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.scribd.com/document/679882346/IFU-SPLENDOR-X,Splendor X Laser Treatment Guidelines | PDF - Scribd
spec_9ad20499f1f6,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,energy_wavelength,20J/cm2,,device_energy,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.scribd.com/document/679882346/IFU-SPLENDOR-X,Splendor X Laser Treatment Guidelines | PDF - Scribd
spec_64ff2ce91470,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,energy_wavelength,850nm,,device_energy,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://rockbottomlasers.com/products/lumenis-splendor-x-user-operator-user-manual-and-guidelines-pdf-adobe-acrobat-digital-download-for-clinics-spas-aesthetic-professionals/,"Lumenis Splendor X User Operator Manual & Guidelines - PDF Adobe Acrobat Digital Download for Clinics, Spas & Aesthetic Professionals - Rock Bottom Lasers"
spec_fa56e279f5a6,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,energy_wavelength,1064nm,,device_energy,official_search_excerpt_spec_candidate,product_official_page,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://lumenis.com/wp-content/uploads/2019/04/SPLENDOR-X-Brochure_Letter_PB-2010603-Rev-E_web.pdf,[PDF] The only aesthetic workstation powered by BLEND X TM technology
spec_6c3cbc90441b,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,energy_wavelength,2Hz,,device_energy,official_search_excerpt_spec_candidate,product_ifu_labeling,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://lumenis.com/wp-content/uploads/2019/04/SPLENDOR-X-Brochure_Letter_PB-2010603-Rev-E_web.pdf,[PDF] The only aesthetic workstation powered by BLEND X TM technology
spec_a24fb1c2e276,co_bac5ab36d84d,Hironic,PicoHi,pf_29843344e8cb,PicoHi 300,,energy_wavelength,13mm,,device_energy,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=picohi; family maps to multiple product rows,https://fda.innolitics.com/,PICOHI (K201773) — FDA 510(k) | Innolitics
spec_39fe6d650428,co_bac5ab36d84d,Hironic,PicoHi,pf_29843344e8cb,PicoHi 300,,energy_wavelength,13mm,,device_energy,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=picohi; family maps to multiple product rows,https://www.umedgroup.com/,PICO HI
spec_78cc93cbf4ac,co_314282d4909e,Kaneka Corporation,Kaneka,pf_fe0f1ca1b78d,LACTIF,,energy_wavelength,0.200 mm,mm,device_energy,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=kaneka; family maps to multiple product rows,https://www.accessdata.fda.gov/,N/A
spec_216fc0cb160e,co_bac5ab36d84d,Hironic,PicoHi,pf_29843344e8cb,PicoHi 300,,energy_wavelength,532nm,,device_energy,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=picohi; family maps to multiple product rows,https://www.umedgroup.com/,PICO HI
spec_50d973dee767,co_bac5ab36d84d,Hironic,PicoHi,pf_29843344e8cb,PicoHi 300,,energy_wavelength,532nm,,device_energy,official_site_spec_candidate,product_official_page,domain_token_match,medium_inferred_multi_product_family,sku_split_review,"inferred_family_from_source_text score=8 phrase=4 tokens=300,picohi; family maps to multiple product rows",http://www.picohi.co.kr/,피코하이300-강한 파워로 색소를 제거하다
